Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
08/13/2020 00:11,08/13/2020 00:47,GBPCAD,Sell,0.44,1.72734,1.72726,-2.43,0,0.8,-0.17,0,00:00:35:50,100,35m,13.9,0.07,14.7,41.601,0,0,100,5.4,-13.9,-39.34
08/12/2020 01:05,08/12/2020 02:15,USDJPY,Buy,0.31,106.514,106.514,-1.32,0,0,-1.32,-0.02,00:01:09:21,1.5,1m,7.2,14.41,0.5,0,-7.2,0,6.5,93.5,-0.5,0
08/11/2020 22:22,08/12/2020 01:29,AUDNZD,Buy,0.54,1.08557,1.08676,-1.64,-0.94,11.9,33.4,0.44,00:03:07:32,62.6,1h 57m,7.3,0.5,12.5,37.75,-6.3,-19.026,66.5,96.8,-0.6,-1.81
08/11/2020 23:03,08/12/2020 00:42,CHFJPY,Buy,0.38,116.088,116.174,-1.77,-1.7,8.6,22.66,0.3,00:01:38:15,70.8,1h 9m,8.5,0.92,8.6,26.144,-7.9,-24.016,52.1,100,0,0
08/12/2020 00:06,08/12/2020 00:36,EURCAD,Sell,0.44,1.56244,1.56234,-2.2,0,1,0.62,0.01,00:00:30:00,100,30m,13.7,0.07,14.7,41.454,0,0,100,6.8,-13.7,-38.63
08/11/2020 23:03,08/12/2020 00:18,EURCHF,Buy,0.72,1.07642,1.07661,-3.6,-1.74,1.9,7.37,0.1,00:01:15:56,66.7,50m,6.4,1.06,3.1,20.739,-3.3,-22.077,48.4,81.2,-1.2,-8.03
08/11/2020 22:50,08/12/2020 00:05,USDJPY,Buy,0.31,106.535,106.527,-1.32,-0.69,-0.8,-3.99,-0.05,00:01:14:15,6.7,4m,10.8,14.43,0.7,1.736,-10.1,-25.048,6.5,86.1,-1.5,-3.72
08/10/2020 22:31,08/11/2020 11:29,EURNZD,Buy,0.54,1.7813,1.78048,-2.7,-3.43,-8.2,-31,-0.41,00:12:57:34,7.8,1h 0m,86.5,14.73,5.5,16.665,-81,-245.43,6.4,84.2,-13.7,-41.51
08/10/2020 22:07,08/11/2020 01:38,GBPAUD,Sell,0.46,1.82843,1.82832,-2.56,-1.12,1.1,-0.6,-0.01,00:03:30:18,80.1,2h 48m,27.2,0.14,23.8,66.64,-3.4,-9.52,87.5,16.5,-22.7,-63.56
08/11/2020 00:13,08/11/2020 00:59,GBPCAD,Sell,0.44,1.74613,1.74562,-2.45,0,5.1,11.86,0.16,00:00:46:33,100,46m,10.8,0.06,15.9,44.679,0,0,100,32.1,-10.8,-30.35
08/10/2020 23:38,08/11/2020 00:07,GBPCAD,Sell,0.44,1.74596,1.74539,-2.45,-1.24,5.7,12.31,0.16,00:00:29:04,93.2,27m,20.5,0.08,26.2,73.622,-2.1,-5.901,92.6,27.6,-20.5,-57.61
08/07/2020 23:52,08/10/2020 01:01,GBPAUD,Buy,0.46,1.82331,1.82412,-2.55,-2.15,8.1,17.93,0.24,02:01:08:47,1.8,53m,31.9,2.09,15.3,42.687,-31.9,-89.001,32.4,84.7,-7.2,-20.09
08/07/2020 23:19,08/07/2020 23:45,EURAUD,Buy,0.61,1.64616,1.64659,-3.05,0,4.3,12.88,0.17,00:00:26:27,,,,,,,,,,,,
08/06/2020 22:29,08/07/2020 04:36,EURNZD,Buy,0.64,1.77772,1.77784,-3.2,-3.49,1.2,-2.37,-0.03,00:06:06:22,0.3,1m,31.7,26.46,1.2,4.32,-31.7,-114.12,3.6,100,0,0
08/06/2020 21:30,08/07/2020 04:25,GBPAUD,Buy,0.54,1.81757,1.81759,-2.99,-2.43,0.2,-4.77,-0.05,00:06:55:43,6.1,25m,32.4,10.58,2.8,9.1,-29.6,-96.2,8.6,92,-2.6,-8.45
08/06/2020 22:45,08/07/2020 03:04,AUDNZD,Buy,0.64,1.08242,1.0825,-1.95,-1.15,0.8,-0.22,0,00:04:18:38,12.8,33m,17.1,3.5,3.8,13.68,-13.3,-47.88,22.2,82.5,-3,-10.8
08/06/2020 23:00,08/07/2020 02:37,EURGBP,Sell,0.51,0.90367,0.90364,-2.55,-1.02,0.3,-1.88,-0.02,00:03:37:07,37.4,1h 21m,31,0.17,26.5,149.195,-4.5,-25.335,85.5,15.5,-26.2,-147.51
08/07/2020 00:58,08/07/2020 02:00,USDJPY,Buy,0.37,105.519,105.521,-1.56,0,0.2,-0.97,-0.01,00:01:01:23,35.5,21m,4.2,1.8,1.5,4.425,-2.7,-7.965,35.7,69,-1.3,-3.84
08/06/2020 22:15,08/07/2020 01:36,AUDCAD,Sell,0.89,0.96263,0.96263,-2.71,-1.86,0,-4.57,-0.05,00:03:21:03,49.3,1h 39m,21.4,0.27,16.9,0,-4.6,0,78.6,21.4,-16.9,0
08/06/2020 23:40,08/07/2020 01:21,USDCAD,Sell,0.57,1.33078,1.33054,-2.4,-3.79,2.4,2.46,0.03,00:01:40:57,88.2,1h 29m,24.4,0.15,23.8,85.68,-3.5,-12.6,87.2,21.6,-21.4,-77.04
08/04/2020 23:51,08/05/2020 13:05,EURCAD,Buy,0.52,1.5719,1.57202,-2.6,-2.55,1.2,-1.18,-0.01,00:13:14:03,7.2,57m,42.7,4.41,7.9,26.149,-34.8,-115.188,18.5,84.3,-6.7,-22.18
08/05/2020 01:58,08/05/2020 11:16,CADCHF,Sell,0.71,0.68628,0.68624,-2.26,0,0.4,0.38,0,00:09:17:49,10.4,58m,10,3.76,2.1,13.86,-7.9,-52.14,21,83,-1.7,-11.22
08/04/2020 23:50,08/05/2020 02:50,EURJPY,Sell,0.45,124.764,124.756,-2.25,-0.97,0.8,-0.33,0,00:03:00:01,68.9,2h 4m,13.2,0.43,9.2,33.212,-4,-14.44,69.7,36.4,-8.4,-30.32
08/04/2020 21:42,08/05/2020 01:40,GBPAUD,Buy,0.54,1.82482,1.82534,-2.99,-2.26,5.2,11.79,0.13,00:03:58:06,34.5,1h 22m,29.3,2.22,9.1,29.848,-20.2,-66.256,31.1,86.7,-3.9,-12.79
08/04/2020 22:31,08/05/2020 00:47,USDJPY,Buy,0.36,105.702,105.7,-1.53,-0.87,-0.2,-2.97,-0.03,00:02:16:26,59.6,1h 21m,6.2,1.16,5,14.25,-5.8,-16.53,46.3,51.9,-5.2,-14.82
08/03/2020 23:55,08/04/2020 03:43,GBPCAD,Sell,0.51,1.7512,1.75068,-2.83,-1.62,5.2,12.39,0.14,00:03:47:25,54.9,2h 4m,34,0.21,28.1,91.044,-5.9,-19.116,82.6,32.6,-22.9,-74.2
08/03/2020 22:59,08/04/2020 00:06,USDJPY,Buy,0.36,105.932,105.953,-1.53,-0.81,2.1,3.73,0.04,00:01:06:38,88.1,58m,5.7,0.36,6.6,19.074,-2.4,-6.936,73.3,50,-4.5,-13.01
08/03/2020 23:30,08/04/2020 00:05,GBPAUD,Buy,0.54,1.83465,1.83586,-3,-2.16,12.1,34.42,0.39,00:00:35:29,97.2,34m,13.2,0.23,12.1,39.567,-2.8,-9.156,81.2,100,0,0
07/31/2020 23:05,08/03/2020 16:26,EURNZD,Buy,0.62,1.77603,1.77705,-3.1,-2.76,10.2,29.73,0.34,02:17:21:18,4.8,3h 8m,82.4,4.42,15.5,54.095,-68.5,-239.065,18.5,93.7,-5.3,-18.5
07/31/2020 23:01,08/03/2020 01:30,GBPUSD,Buy,0.57,1.30811,1.30928,-3.16,-1.89,11.7,51.53,0.59,02:02:28:55,1.9,57m,11.2,0.92,12.2,59.048,-11.2,-54.208,52.1,97.9,-0.5,-2.42
07/31/2020 23:37,08/03/2020 01:11,USDCAD,Sell,0.55,1.34074,1.34019,-2.34,0,5.5,16.82,0.19,02:01:33:45,99.5,2d 1h ,6.7,0.14,7.8,27.144,1.1,3.828,116.4,65.7,-2.3,-8
07/31/2020 22:54,08/03/2020 00:05,EURAUD,Buy,0.7,1.64915,1.65066,-3.5,0,15.1,60.53,0.7,02:01:10:33,98.3,2d ,4,0.32,15.1,64.024,4.8,20.352,146.6,100,0,0
07/31/2020 22:56,07/31/2020 23:53,GBPAUD,Buy,0.53,1.83229,1.83234,-2.94,0,0.5,-1.33,-0.02,00:00:57:02,,,,,,,,,,,,
07/31/2020 22:33,07/31/2020 23:29,USDCHF,Sell,0.83,0.91441,0.91384,-3.52,0,5.7,40.43,0.47,00:00:55:57,,,,,,,,,,,,
07/31/2020 02:17,07/31/2020 04:46,EURCHF,Sell,0.83,1.07776,1.07775,-4.15,0,0.1,-3.38,-0.04,00:02:29:12,24.2,36m,10.1,2.73,3.7,28.49,-10.1,-77.77,26.8,73.9,-3.6,-27.72
07/30/2020 23:30,07/31/2020 02:18,EURAUD,Buy,0.7,1.64825,1.64836,-3.5,-3.7,1.1,-2.53,-0.03,00:02:48:45,0.6,1m,27.4,24.94,1.1,4.675,-27.4,-116.45,3.9,100,0,0
07/30/2020 22:24,07/31/2020 01:25,AUDCAD,Sell,0.87,0.96557,0.96555,-2.64,-1.81,0.2,-3.36,-0.04,00:03:01:37,71.9,2h 10m,14.7,0.39,12.8,69.76,-5,-27.25,71.9,29.2,-12.6,-68.67
07/30/2020 23:00,07/31/2020 00:19,USDJPY,Buy,0.35,104.756,104.762,-1.48,-0.76,0.6,-0.54,-0.01,00:01:19:02,2.6,2m,10.8,17.86,0.6,1.698,-10.7,-30.281,5.3,100,0,0
07/30/2020 23:38,07/31/2020 00:15,USDCAD,Buy,0.55,1.34195,1.34315,-2.32,-6.64,12,32.55,0.38,00:00:36:19,64.9,23m,9.7,0.64,12,41.52,-7.7,-26.642,60.9,100,0,0
07/30/2020 00:05,07/30/2020 01:31,USDJPY,Buy,0.35,104.941,104.962,-1.48,0,2.1,4.46,0.05,00:01:25:59,50,42m,5.3,1.52,2.1,5.943,-3.2,-9.056,39.6,100,0,0
07/29/2020 21:47,07/29/2020 22:03,GBPAUD,Buy,0.52,1.80805,1.80925,-2.87,0,12,35.12,0.41,00:00:16:30,81.3,13m,7.8,0.23,12,38.04,-2.7,-8.559,81.6,100,0,0
07/29/2020 00:11,07/29/2020 02:41,USDCAD,Sell,0.54,1.33835,1.33796,-2.3,0,3.9,11.13,0.13,00:02:30:01,100,2h 30m,14.5,0.07,15.1,51.944,0,0,100,25.8,-11.2,-38.53
07/28/2020 23:38,07/29/2020 02:38,EURJPY,Buy,0.42,123.121,123.152,-2.1,-1.54,3.1,6.93,0.08,00:03:00:06,82.8,2h 29m,8.2,1.06,6.2,21.142,-6.6,-22.506,48.4,75.8,-3.1,-10.57
07/28/2020 23:29,07/29/2020 00:22,GBPAUD,Buy,0.52,1.80663,1.80643,-2.87,-2.22,-2,-11.44,-0.13,00:00:52:57,37.8,20m,25.4,2.89,7.3,23.214,-21.1,-67.098,25.7,67.3,-9.3,-29.57
07/27/2020 22:25,07/28/2020 02:28,EURAUD,Buy,0.69,1.64409,1.64452,-3.45,-3.86,4.3,10.73,0.13,00:04:02:48,34.6,1h 24m,25.5,1.74,9.3,39.06,-16.2,-68.04,36.5,80.4,-5,-21
07/28/2020 00:06,07/28/2020 01:07,GBPCAD,Sell,0.49,1.72125,1.72089,-2.69,0,3.6,8.55,0.1,00:01:01:14,52.5,32m,16.3,0.8,9.4,29.328,-7.5,-23.4,55.6,65.7,-5.8,-18.1
07/28/2020 00:06,07/28/2020 01:01,EURGBP,Buy,0.38,0.91144,0.91208,-1.9,0,6.4,24.76,0.29,00:00:54:52,41.9,22m,11.6,0.88,6.5,27.105,-5.7,-23.769,53.3,99.2,-0.1,-0.42
07/27/2020 21:30,07/27/2020 21:55,GBPAUD,Buy,0.52,1.80116,1.80292,-2.85,0,17.6,52.75,0.63,00:00:25:48,92,23m,4.3,0.06,17.6,55.616,-1,-3.16,94.6,100,0,0
07/24/2020 23:19,07/27/2020 12:12,EURCAD,Sell,0.49,1.56363,1.565,-2.45,-0.6,-13.7,-45.94,-0.54,02:12:53:18,84.3,2d 3h ,62.5,2.91,16,50.08,-46.5,-145.545,25.6,52.5,-29.7,-92.96
07/24/2020 23:43,07/27/2020 04:32,CHFJPY,Sell,0.42,115.143,115.059,-1.96,-0.71,8.4,25.86,0.31,02:04:49:04,98.5,2d 4h ,32,0.52,21.1,71.74,-10.9,-37.06,65.9,60.3,-12.7,-43.18
07/24/2020 23:31,07/24/2020 23:42,EURCHF,Sell,0.81,1.07462,1.07359,-4.05,0,10.3,73.66,0.88,00:00:10:26,,,,,,,,,,,,
07/24/2020 22:00,07/24/2020 23:19,EURNZD,Buy,0.59,1.7531,1.7545,-2.95,0,14,44.13,0.53,00:01:19:12,,,,,,,,,,,,
07/24/2020 00:36,07/24/2020 03:54,EURCHF,Buy,0.79,1.07317,1.07325,-3.95,0,0.8,1.94,0.02,00:03:18:24,34.7,1h 8m,9.6,4.05,1.9,13.984,-7.7,-56.672,19.8,88.5,-1.1,-8.1
07/23/2020 21:15,07/24/2020 01:30,EURAUD,Sell,0.67,1.63461,1.63287,-3.35,-0.62,17.4,67.43,0.82,00:04:15:31,100,4h 15m,20,0.04,24.1,98.81,0,0,100,72.2,-6.7,-27.47
07/21/2020 23:48,07/22/2020 09:02,EURGBP,Sell,0.56,0.90495,0.90651,-2.8,-1.18,-15.6,-100.35,-1.2,00:09:14:07,0.4,2m,27.5,7.6,3.2,19.776,-24.3,-150.174,11.6,31.6,-18.8,-116.18
07/21/2020 23:56,07/22/2020 08:54,EURCAD,Sell,0.48,1.5515,1.55085,-2.4,-0.68,6.5,17.04,0.2,00:08:58:21,74.6,6h 41m,22.3,0.92,11.6,35.96,-10.7,-33.17,52,77.1,-5.1,-15.81
07/21/2020 20:00,07/22/2020 02:11,AUDNZD,Sell,0.58,1.07341,1.07338,-1.79,-1.24,0.3,-2.03,-0.02,00:06:11:45,39.9,2h 28m,21.5,2.04,9.5,31.635,-19.4,-64.602,32.9,68.2,-9.2,-30.64
07/22/2020 00:23,07/22/2020 01:44,GBPUSD,Buy,0.36,1.27282,1.27302,-1.99,0,2,4.25,0.05,00:01:20:56,22.3,18m,13.3,6.05,2.2,6.864,-13.3,-41.496,14.2,98.7,-0.2,-0.62
07/21/2020 23:09,07/21/2020 23:48,EURGBP,Sell,0.56,0.90507,0.90498,-2.8,0,0.9,2.77,0.03,00:00:38:35,100,38m,3.3,0.24,4.2,25.998,0,0,100,21.4,-3.3,-20.43
07/21/2020 22:00,07/21/2020 22:51,AUDCAD,Sell,0.82,0.9601,0.95824,-2.54,0,18.6,95.82,1.16,00:00:51:55,84.4,43m,3.6,0.09,18.6,98.394,-1.6,-8.464,92.1,100,0,0
07/20/2020 22:37,07/21/2020 04:41,GBPAUD,Buy,0.5,1.8045,1.80454,-2.77,-2.18,0.4,-3.72,-0.05,00:06:04:00,0.6,2m,22.3,37.17,0.6,1.848,-22.3,-68.684,2.6,99.1,-0.2,-0.62
07/17/2020 21:19,07/20/2020 01:20,EURAUD,Buy,0.67,1.6341,1.63418,-3.35,-3.49,0.8,-3.56,-0.04,02:04:00:42,0.3,9m,29.5,36.9,0.8,3.28,-29.5,-120.95,2.6,100,0,0
07/20/2020 00:06,07/20/2020 01:00,EURUSD,Buy,0.46,1.14189,1.14256,-2.3,0,6.7,24.67,0.3,00:00:53:11,44.5,23m,7.6,0.39,6.7,27.001,-2.6,-10.478,72,100,0,0
07/16/2020 23:28,07/17/2020 01:58,CHFJPY,Buy,0.41,113.482,113.487,-1.91,-1.88,0.5,-2.11,-0.03,00:02:30:14,25.4,38m,18.1,6.87,2.3,7.728,-15.8,-53.088,12.7,90.1,-1.8,-6.05
07/17/2020 00:53,07/17/2020 01:45,USDJPY,Buy,0.33,107.301,107.301,-1.45,0,0,-1.45,-0.02,00:00:52:22,3.8,1m,4.3,7.17,0.6,0,-4.3,0,12.2,87.8,-0.6,0
07/16/2020 23:29,07/17/2020 00:18,EURCAD,Sell,0.47,1.5456,1.54468,-2.35,-0.91,9.2,24.73,0.3,00:00:48:56,100,48m,10.9,0.05,20.1,61.104,0,0,100,45.8,-10.9,-33.14
07/16/2020 22:34,07/16/2020 23:03,GBPAUD,Buy,0.5,1.79967,1.80044,-2.76,0,7.7,20.82,0.25,00:00:29:22,93.2,27m,5.3,0.21,8,24.48,-1.7,-5.202,82.5,96.9,-0.3,-0.92
07/15/2020 22:38,07/16/2020 01:45,GBPAUD,Buy,0.5,1.79682,1.79714,-2.76,-7.09,3.2,-0.03,0,00:03:07:37,33.2,1h 2m,37.1,3.08,9.1,27.937,-28,-85.96,24.5,84.1,-5.9,-18.11
07/14/2020 22:56,07/15/2020 09:58,CADCHF,Sell,0.65,0.6904,0.69076,-2.09,-2.24,-3.6,-26.17,-0.32,00:11:02:18,11.5,1h 16m,22.6,1.51,9,54.63,-13.6,-82.552,39.8,44.2,-12.6,-76.48
07/15/2020 01:04,07/15/2020 09:51,EURCHF,Sell,0.79,1.07166,1.07165,-3.95,0,0.1,-3.21,-0.04,00:08:47:15,5.2,27m,17.9,7.52,2.1,15.54,-15.8,-116.92,11.7,88.8,-2,-14.8
07/15/2020 01:44,07/15/2020 06:16,GBPUSD,Sell,0.35,1.25715,1.25705,-1.93,0,1,1.14,0.01,00:04:32:08,27.6,1h 15m,21.7,1.75,7.9,24.253,-13.8,-42.366,36.4,68.2,-6.9,-21.18
07/15/2020 01:44,07/15/2020 04:46,EURUSD,Sell,0.6,1.14107,1.14105,-3,0,0.2,-1.95,-0.02,00:03:02:50,39.6,1h 12m,16.9,1.91,5.8,30.45,-11.1,-58.275,34.3,66.9,-5.6,-29.4
07/14/2020 23:01,07/15/2020 00:10,CHFJPY,Buy,0.41,114.068,114.117,-1.91,-1.78,4.9,12.74,0.16,00:01:09:37,62.4,43m,6,0.53,6.2,20.77,-3.3,-11.055,65.3,86.3,-1.3,-4.35
07/13/2020 22:15,07/14/2020 02:30,AUDCAD,Buy,0.82,0.94535,0.94493,-2.51,-1.01,-4.2,-25.83,-0.31,00:04:15:44,0,0s,17.1,17.12,0,0,-17.1,-90.801,0,75.4,-4.2,-22.3
07/13/2020 22:34,07/14/2020 02:04,EURGBP,Sell,0.37,0.90377,0.90349,-1.85,-0.98,2.8,8.64,0.11,00:03:30:06,92,3h 13m,15.2,0.1,16.7,68.47,-1.6,-6.56,91.3,24,-13.9,-56.99
07/13/2020 22:15,07/14/2020 01:30,EURAUD,Sell,0.67,1.63291,1.6338,-3.35,-0.04,-8.9,-39.89,-0.48,00:03:15:31,0,0s,19,19.01,0,0,-19,-77.9,0,53.2,-8.9,-36.49
07/10/2020 22:02,07/13/2020 01:00,EURNZD,Buy,0.58,1.71896,1.71895,-2.9,-3,-0.1,-6.24,-0.08,02:02:58:00,3.8,1h 56m,23.1,2.67,6.3,21.42,-16.8,-57.12,27.3,72.3,-6.4,-21.76
07/10/2020 22:24,07/10/2020 22:56,EURAUD,Buy,0.67,1.626,1.62623,-3.35,0,2.3,6.13,0.07,00:00:31:35,,,,,,,,,,,,
07/09/2020 22:05,07/10/2020 03:09,EURNZD,Buy,0.57,1.71875,1.71887,-2.85,-3.05,1.2,-1.92,-0.02,00:05:03:46,7.3,22m,29.7,4.04,5.9,19.588,-23.8,-79.016,19.9,84.2,-4.7,-15.6
07/09/2020 23:15,07/10/2020 02:15,EURJPY,Buy,0.4,120.92,121.001,-2,-1.88,8.1,22.9,0.28,00:03:00:12,97.3,2h 55m,5.7,0.14,9,29.79,-1.3,-4.303,87.4,91.3,-0.9,-2.98
07/09/2020 22:52,07/10/2020 01:52,AUDCAD,Sell,0.81,0.94613,0.94552,-2.5,-1.85,6.1,27.87,0.34,00:03:00:04,97.8,2h 56m,7.4,0.13,12.6,66.528,-1.6,-8.448,88.7,54.2,-6.5,-34.32
07/09/2020 22:48,07/10/2020 01:32,GBPAUD,Buy,0.49,1.81128,1.81127,-2.74,-2.12,-0.1,-5.17,-0.06,00:02:43:49,0,0s,21.6,21.65,0,0,-21.6,-66.96,0,99.5,-0.1,-0.31
07/09/2020 23:12,07/10/2020 00:44,CHFJPY,Buy,0.4,113.945,113.965,-1.88,-1.82,2,2.91,0.04,00:01:31:46,62,56m,10.6,0.29,9.3,30.783,-2.7,-8.937,77.5,39.2,-7.3,-24.16
07/09/2020 22:00,07/09/2020 22:31,EURAUD,Buy,0.66,1.6217,1.62284,-3.3,0,11.4,43.06,0.53,00:00:31:22,35.5,11m,9.2,0.81,11.4,46.398,-9.2,-37.444,55.3,100,0,0
07/09/2020 22:15,07/09/2020 22:30,GBPAUD,Buy,0.49,1.81131,1.81245,-2.74,0,11.4,31.69,0.39,00:00:15:32,86.7,13m,1.3,0.03,11.4,34.428,-0.3,-0.906,97.4,100,0,0
07/09/2020 00:17,07/09/2020 05:25,GBPCAD,Sell,0.46,1.70407,1.70399,-2.56,0,0.8,-0.16,0,00:05:08:12,6.5,20m,17.5,5.23,3.1,9.3,-16.2,-48.6,16.1,88.1,-2.3,-6.9
07/08/2020 23:20,07/09/2020 01:00,GBPAUD,Buy,0.49,1.8061,1.80644,-2.73,-6.25,3.4,1.29,0.02,00:01:39:56,66,1h 5m,33.9,3.79,8.1,24.462,-30.7,-92.714,20.9,87.9,-4.7,-14.19
07/07/2020 23:15,07/08/2020 02:15,EURJPY,Buy,0.4,121.2,121.29,-2,-2.14,9,25.54,0.31,00:03:00:05,95.6,2h 52m,6.2,0.12,9.1,30.03,-1.1,-3.63,89.2,99,-0.1,-0.33
07/07/2020 23:51,07/08/2020 01:51,EURCHF,Buy,0.77,1.06238,1.06256,-3.85,-2.46,1.8,6.73,0.08,00:02:00:11,85,1h 42m,3.3,0.63,3,21.72,-1.9,-13.756,61.2,75.5,-1.2,-8.69
07/06/2020 21:15,07/07/2020 00:41,AUDNZD,Buy,0.57,1.06385,1.06468,-1.76,-1.35,8.3,24.31,0.3,00:03:26:39,16.1,33m,11.9,1.43,8.3,27.39,-11.9,-39.27,41.1,100,0,0
07/06/2020 21:55,07/06/2020 22:40,GBPAUD,Sell,0.49,1.792,1.79159,-2.71,0,4.1,9.68,0.12,00:00:45:00,66.7,30m,7.6,0.32,6,18.12,-1.9,-5.738,75.9,75.9,-1.9,-5.74
07/03/2020 23:38,07/03/2020 23:52,EURAUD,Sell,0.65,1.6201,1.61905,-3.25,0,10.5,38.9,0.48,00:00:14:14,,,,,,,,,,,,
07/03/2020 22:52,07/03/2020 23:04,EURAUD,Buy,0.64,1.61864,1.61975,-3.2,0,11.1,40.66,0.51,00:00:11:52,,,,,,,,,,,,
07/02/2020 23:15,07/03/2020 05:23,EURCAD,Buy,0.45,1.5252,1.52537,-2.25,-2.48,1.7,0.29,0,00:06:07:09,9.3,34m,18.6,3.54,4.1,12.095,-14.5,-42.775,22,87.1,-2.4,-7.08
07/02/2020 23:13,07/03/2020 03:00,USDCAD,Buy,0.49,1.35714,1.35728,-2.18,-4.15,1.4,-1.83,-0.02,00:03:47:03,4.4,9m,12.6,5.3,2,6.42,-10.6,-34.026,15.9,95.2,-0.6,-1.93
07/02/2020 22:19,07/03/2020 00:13,GBPAUD,Buy,0.48,1.79992,1.80123,-2.66,-2.16,13.1,33.91,0.43,00:01:54:10,40.4,46m,29,1.25,13.1,38.776,-16.4,-48.544,44.4,100,0,0
06/30/2020 21:28,07/01/2020 08:18,EURAUD,Buy,0.64,1.62864,1.62873,-3.2,-3.3,0.9,-2.96,-0.04,00:10:49:34,5.1,33m,44.4,8.66,4.6,18.078,-39.8,-156.414,10.4,91.7,-3.7,-14.54
06/30/2020 23:14,07/01/2020 02:44,EURGBP,Buy,0.54,0.90634,0.90677,-2.7,-2.38,4.3,20.53,0.26,00:03:30:13,40,1h 24m,8.4,1.11,5.5,32.78,-6.1,-36.356,47.4,89.7,-1.2,-7.15
06/30/2020 01:29,06/30/2020 03:53,GBPUSD,Sell,0.33,1.2305,1.23017,-1.81,0,3.3,7.88,0.1,00:02:24:03,7.7,11m,11.9,2.88,4,11.76,-11.5,-33.81,25.8,95.5,-0.7,-2.06
06/29/2020 23:15,06/30/2020 03:53,USDCAD,Buy,0.49,1.36681,1.36691,-2.18,-1.85,1,-0.84,-0.01,00:04:38:24,2.6,7m,16.2,10.58,1.4,4.466,-14.8,-47.212,8.6,97.5,-0.4,-1.28
06/29/2020 21:59,06/30/2020 02:37,GBPAUD,Buy,0.48,1.79114,1.79141,-2.62,-2.11,2.7,3.19,0.04,00:04:38:00,27.7,1h 17m,26.2,0.88,15.9,46.587,-14,-41.02,53.2,55.9,-13.2,-38.68
06/29/2020 23:20,06/30/2020 01:42,EURCAD,Buy,0.45,1.53582,1.5358,-2.25,0,-0.2,-2.84,-0.04,00:02:21:20,19.1,26m,19.7,2.94,5,14.75,-14.7,-43.365,25.4,73.6,-5.2,-15.34
06/29/2020 23:22,06/29/2020 23:58,EURAUD,Buy,0.64,1.63662,1.63726,-3.2,0,6.4,21.82,0.28,00:00:36:25,80.6,29m,4.8,0.38,6.4,25.024,-2.4,-9.384,72.7,100,0,0
06/26/2020 23:35,06/29/2020 04:24,GBPCAD,Sell,0.39,1.68721,1.68705,-2.14,-3,1.6,-1.07,-0.01,02:04:49:12,91.8,2d ,24.7,4.49,4.5,11.43,-20.2,-51.308,18.2,88.3,-2.9,-7.37
06/26/2020 23:31,06/29/2020 02:50,USDCAD,Sell,0.49,1.36764,1.36757,-2.18,-1.79,0.7,-1.73,-0.02,02:03:19:42,94.3,2d ,23,10.5,2,6.4,-21,-67.2,8.7,94.3,-1.3,-4.16
06/26/2020 23:35,06/29/2020 00:07,GBPCAD,Sell,0.06,1.68721,1.68816,-0.33,-0.46,-9.5,-4.5,-0.06,02:00:31:55,99.4,2d ,14,2.11,4.5,1.755,-9.5,-3.705,32.1,0,-14,-5.46
06/26/2020 22:37,06/26/2020 23:46,EURAUD,Sell,0.64,1.63694,1.6356,-3.2,0,13.4,49.23,0.62,00:01:09:00,,,,,,,,,,,,
06/25/2020 21:58,06/26/2020 03:13,EURAUD,Buy,0.64,1.6319,1.63027,-3.2,-3.46,-16.3,-70.65,-0.89,00:05:15:07,0.7,2m,44,87.72,0.5,1.965,-43.5,-170.955,1.1,61.8,-16.8,-66.02
06/25/2020 22:15,06/26/2020 02:55,GBPAUD,Buy,0.48,1.80363,1.80368,-2.65,-2.03,0.5,-3.21,-0.04,00:04:39:20,11.8,32m,25.4,4.29,4.8,14.112,-20.6,-60.564,18.9,83.1,-4.3,-12.64
06/24/2020 23:30,06/25/2020 16:25,GBPCAD,Sell,0.45,1.69267,1.69244,-2.48,-5.98,2.3,-1.69,-0.02,00:16:55:23,3,30m,60.3,8.5,6.9,20.286,-58.6,-172.284,10.5,93,-4.6,-13.52
06/24/2020 23:44,06/25/2020 03:19,EURCAD,Sell,0.45,1.53439,1.5336,-2.25,-2.55,7.9,18.38,0.23,00:03:35:15,21,45m,16,0.79,10.4,30.472,-8.2,-24.026,55.9,86.6,-2.5,-7.33
06/24/2020 23:44,06/25/2020 03:00,CADCHF,Buy,0.63,0.69518,0.69496,-2.05,-1.95,-2.2,-17,-0.21,00:03:16:09,4.1,8m,9.5,4.28,1.8,10.638,-7.7,-45.507,18.9,57.9,-4,-23.64
06/24/2020 23:48,06/25/2020 01:46,EURUSD,Buy,0.57,1.12497,1.12532,-2.85,-10.34,3.5,4.54,0.06,00:01:58:06,96.7,1h 54m,6.1,0.21,6.6,33.462,-1.4,-7.098,82.5,61.3,-3.1,-15.72
06/23/2020 23:23,06/24/2020 01:47,EURCHF,Buy,0.76,1.06833,1.06837,-3.8,-2.35,0.4,-3.3,-0.04,00:02:23:58,12.5,17m,6.5,1.54,3.7,26.381,-5.7,-40.641,39.4,64.9,-3.3,-23.53
